,WD_similar,FV_similar,WD_similar_AVG,FV_similar_AVG,compound_counts,compound_AVG,food_count,name,ingredients,SharedCompound,difference
1045,{},{},0.0,0.0,"{('butter', 'lemon'): 1, ('butter', 'pasta'): 0, ('butter', 'swiss_cheese'): 0, ('butter', 'soy_yogurt'): 0, ('lemon', 'pasta'): 11, ('lemon', 'swiss_cheese'): 0, ('lemon', 'soy_yogurt'): 10, ('pasta', 'swiss_cheese'): 0, ('pasta', 'soy_yogurt'): 1, ('swiss_cheese', 'soy_yogurt'): 0}",2.3,5,The Unexpected Secret Ingredient That Takes This Lemon Parmesan Pasta to the Next Level,"['butter', 'lemon', 'pasta', 'cheese', 'soy']",1,0.0
1046,{},{},0.0,0.0,"{('butter', 'flour'): 0, ('butter', 'garlic'): 0, ('butter', 'pepper'): 1, ('butter', 'lemon'): 1, ('butter', 'pasta'): 0, ('butter', 'chicken'): 0, ('butter', 'capers'): 0, ('butter', 'parsley'): 0, ('flour', 'garlic'): 0, ('flour', 'pepper'): 8, ('flour', 'lemon'): 4, ('flour', 'pasta'): 11, ('flour', 'chicken'): 1, ('flour', 'capers'): 1, ('flour', 'parsley'): 1, ('garlic', 'pepper'): 21, ('garlic', 'lemon'): 0, ('garlic', 'pasta'): 28, ('garlic', 'chicken'): 6, ('garlic', 'capers'): 0, ('garlic', 'parsley'): 1, ('pepper', 'lemon'): 8, ('pepper', 'pasta'): 48, ('pepper', 'chicken'): 8, ('pepper', 'capers'): 3, ('pepper', 'parsley'): 3, ('lemon', 'pasta'): 11, ('lemon', 'chicken'): 2, ('lemon', 'capers'): 2, ('lemon', 'parsley'): 1, ('pasta', 'chicken'): 13, ('pasta', 'capers'): 2, ('pasta', 'parsley'): 2, ('chicken', 'capers'): 1, ('chicken', 'parsley'): 1, ('capers', 'parsley'): 2}",5.305555555555555,9,Lemon Caper Pasta,"['butter', 'flour', 'garlic', 'pepper', 'lemon', 'pasta', 'chicken', 'capers', 'parsley']",1,0.0
1047,{},{},0.0,0.0,"{('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'pasta'): 48, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'macadamia_nut__m_tetraphylla_'): 0, ('garden_tomato', 'lemon'): 6, ('garden_tomato', 'spinach'): 9, ('garden_tomato', 'tallow'): 2, ('garden_tomato', 'salt'): 0, ('garden_tomato', 'swiss_cheese'): 0, ('garden_tomato', 'corn_oil'): 0, ('garden_tomato', 'orange_mint'): 0, ('garden_tomato', 'pepper'): 38, ('garden_onion', 'pasta'): 28, ('garden_onion', 'garlic'): 1, ('garden_onion', 'macadamia_nut__m_tetraphylla_'): 0, ('garden_onion', 'lemon'): 1, ('garden_onion', 'spinach'): 5, ('garden_onion', 'tallow'): 2, ('garden_onion', 'salt'): 0, ('garden_onion', 'swiss_cheese'): 0, ('garden_onion', 'corn_oil'): 0, ('garden_onion', 'orange_mint'): 0, ('garden_onion', 'pepper'): 21, ('pasta', 'garlic'): 1, ('pasta', 'macadamia_nut__m_tetraphylla_'): 0, ('pasta', 'lemon'): 4, ('pasta', 'spinach'): 5, ('pasta', 'tallow'): 4, ('pasta', 'salt'): 0, ('pasta', 'swiss_cheese'): 0, ('pasta', 'corn_oil'): 0, ('pasta', 'orange_mint'): 0, ('pasta', 'pepper'): 36, ('garlic', 'macadamia_nut__m_tetraphylla_'): 0, ('garlic', 'lemon'): 0, ('garlic', 'spinach'): 5, ('garlic', 'tallow'): 2, ('garlic', 'salt'): 0, ('garlic', 'swiss_cheese'): 0, ('garlic', 'corn_oil'): 0, ('garlic', 'orange_mint'): 0, ('garlic', 'pepper'): 21, ('macadamia_nut__m_tetraphylla_', 'lemon'): 0, ('macadamia_nut__m_tetraphylla_', 'spinach'): 0, ('macadamia_nut__m_tetraphylla_', 'tallow'): 0, ('macadamia_nut__m_tetraphylla_', 'salt'): 0, ('macadamia_nut__m_tetraphylla_', 'swiss_cheese'): 0, ('macadamia_nut__m_tetraphylla_', 'corn_oil'): 0, ('macadamia_nut__m_tetraphylla_', 'orange_mint'): 0, ('macadamia_nut__m_tetraphylla_', 'pepper'): 0, ('lemon', 'spinach'): 3, ('lemon', 'tallow'): 0, ('lemon', 'salt'): 0, ('lemon', 'swiss_cheese'): 0, ('lemon', 'corn_oil'): 0, ('lemon', 'orange_mint'): 0, ('lemon', 'pepper'): 13, ('spinach', 'tallow'): 2, ('spinach', 'salt'): 0, ('spinach', 'swiss_cheese'): 0, ('spinach', 'corn_oil'): 0, ('spinach', 'orange_mint'): 0, ('spinach', 'pepper'): 21, ('tallow', 'salt'): 0, ('tallow', 'swiss_cheese'): 0, ('tallow', 'corn_oil'): 0, ('tallow', 'orange_mint'): 0, ('tallow', 'pepper'): 20, ('salt', 'swiss_cheese'): 0, ('salt', 'corn_oil'): 0, ('salt', 'orange_mint'): 0, ('salt', 'pepper'): 0, ('swiss_cheese', 'corn_oil'): 0, ('swiss_cheese', 'orange_mint'): 0, ('swiss_cheese', 'pepper'): 0, ('corn_oil', 'orange_mint'): 0, ('corn_oil', 'pepper'): 0, ('orange_mint', 'pepper'): 0}",3.858974358974359,13,Orzo Stuffed Peppers,"['tomato', 'onion', 'orzo', 'garlic', 'nut', 'lemon', 'spinach', 'beef', 'seasoning', 'cheese', 'oil', 'mint', 'pepper']",1,0.0
1048,{},{},0.0,0.0,"{('olive_oil', 'asparagus'): 0, ('olive_oil', 'garlic'): 0, ('olive_oil', 'sweet_basil'): 1, ('olive_oil', 'lemon'): 0, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'anatidae'): 1, ('olive_oil', 'pepper'): 0, ('olive_oil', 'vegetarian_food'): 0, ('asparagus', 'garlic'): 1, ('asparagus', 'sweet_basil'): 0, ('asparagus', 'lemon'): 5, ('asparagus', 'parmesan_cheese'): 0, ('asparagus', 'anatidae'): 4, ('asparagus', 'pepper'): 31, ('asparagus', 'vegetarian_food'): 69, ('garlic', 'sweet_basil'): 0, ('garlic', 'lemon'): 0, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'anatidae'): 2, ('garlic', 'pepper'): 21, ('garlic', 'vegetarian_food'): 2, ('sweet_basil', 'lemon'): 0, ('sweet_basil', 'parmesan_cheese'): 0, ('sweet_basil', 'anatidae'): 1, ('sweet_basil', 'pepper'): 6, ('sweet_basil', 'vegetarian_food'): 0, ('lemon', 'parmesan_cheese'): 0, ('lemon', 'anatidae'): 1, ('lemon', 'pepper'): 13, ('lemon', 'vegetarian_food'): 85, ('parmesan_cheese', 'anatidae'): 0, ('parmesan_cheese', 'pepper'): 0, ('parmesan_cheese', 'vegetarian_food'): 0, ('anatidae', 'pepper'): 23, ('anatidae', 'vegetarian_food'): 2, ('pepper', 'vegetarian_food'): 87}",9.86111111111111,9,Lemon Asparagus and Chicken Pasta,"['olive oil', 'asparagus', 'garlic', 'basil', 'lemon', 'Parmesan', 'chicken breast', 'pepper', 'spaghetti']",1,0.0
1049,{},{},0.0,0.0,"{('lemon', 'shallot'): 1, ('lemon', 'olive_oil'): 0, ('lemon', 'garlic'): 0, ('lemon', 'lemon'): 8, ('lemon', 'pasta'): 11, ('lemon', 'red_bell_pepper'): 3, ('lemon', 'swiss_cheese'): 0, ('lemon', 'common_oregano'): 1, ('lemon', 'pepper'): 13, ('shallot', 'olive_oil'): 0, ('shallot', 'garlic'): 1, ('shallot', 'lemon'): 4, ('shallot', 'pasta'): 39, ('shallot', 'red_bell_pepper'): 8, ('shallot', 'swiss_cheese'): 0, ('shallot', 'common_oregano'): 0, ('shallot', 'pepper'): 28, ('olive_oil', 'garlic'): 0, ('olive_oil', 'lemon'): 0, ('olive_oil', 'pasta'): 6, ('olive_oil', 'red_bell_pepper'): 0, ('olive_oil', 'swiss_cheese'): 0, ('olive_oil', 'common_oregano'): 0, ('olive_oil', 'pepper'): 0, ('garlic', 'lemon'): 0, ('garlic', 'pasta'): 28, ('garlic', 'red_bell_pepper'): 6, ('garlic', 'swiss_cheese'): 0, ('garlic', 'common_oregano'): 0, ('garlic', 'pepper'): 21, ('pasta', 'red_bell_pepper'): 10, ('pasta', 'swiss_cheese'): 0, ('pasta', 'common_oregano'): 0, ('pasta', 'pepper'): 36, ('red_bell_pepper', 'swiss_cheese'): 0, ('red_bell_pepper', 'common_oregano'): 2, ('red_bell_pepper', 'pepper'): 43, ('swiss_cheese', 'common_oregano'): 0, ('swiss_cheese', 'pepper'): 0, ('common_oregano', 'pepper'): 8}",6.777777777777778,10,Baked Lemon Boursin Pasta,"['zest', 'shallot', 'olive oil', 'garlic', 'lemon', 'pasta', 'red pepper flakes', 'cheese', 'oregano', 'pepper']",1,0.0
1050,{},{},0.0,0.0,"{('butter', 'olive_oil'): 0, ('butter', 'garden_onion'): 0, ('butter', 'vinegar'): 0, ('butter', 'sugar_apple'): 0, ('butter', 'pepper'): 1, ('olive_oil', 'garden_onion'): 0, ('olive_oil', 'vinegar'): 0, ('olive_oil', 'sugar_apple'): 0, ('olive_oil', 'pepper'): 0, ('garden_onion', 'vinegar'): 0, ('garden_onion', 'sugar_apple'): 0, ('garden_onion', 'pepper'): 21, ('vinegar', 'sugar_apple'): 1, ('vinegar', 'pepper'): 3, ('sugar_apple', 'pepper'): 9}",2.3333333333333335,6,Caramelized Onion and Roasted Garlic Pasta,"['butter', 'olive oil', 'onion', 'vinegar', 'sugar', 'pepper']",1,0.0
1051,{},{},0.0,0.0,"{('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'mozzarella_cheese'): 0, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'flour'): 2, ('garden_tomato', 'sweet_basil'): 1, ('garden_tomato', 'spinach'): 9, ('garden_tomato', 'salt'): 0, ('garden_tomato', 'swiss_cheese'): 0, ('garden_tomato', 'wild_carrot'): 0, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'common_oregano'): 0, ('garden_tomato', 'sausage'): 90, ('garden_tomato', 'wild_celery'): 8, ('garden_tomato', 'ice_cream'): 19, ('garden_tomato', 'pepper'): 38, ('garden_onion', 'mozzarella_cheese'): 0, ('garden_onion', 'garlic'): 1, ('garden_onion', 'flour'): 0, ('garden_onion', 'sweet_basil'): 0, ('garden_onion', 'spinach'): 5, ('garden_onion', 'salt'): 0, ('garden_onion', 'swiss_cheese'): 0, ('garden_onion', 'wild_carrot'): 0, ('garden_onion', 'chicken'): 6, ('garden_onion', 'common_oregano'): 0, ('garden_onion', 'sausage'): 49, ('garden_onion', 'wild_celery'): 0, ('garden_onion', 'ice_cream'): 0, ('garden_onion', 'pepper'): 21, ('mozzarella_cheese', 'garlic'): 0, ('mozzarella_cheese', 'flour'): 0, ('mozzarella_cheese', 'sweet_basil'): 0, ('mozzarella_cheese', 'spinach'): 0, ('mozzarella_cheese', 'salt'): 0, ('mozzarella_cheese', 'swiss_cheese'): 0, ('mozzarella_cheese', 'wild_carrot'): 0, ('mozzarella_cheese', 'chicken'): 0, ('mozzarella_cheese', 'common_oregano'): 0, ('mozzarella_cheese', 'sausage'): 0, ('mozzarella_cheese', 'wild_celery'): 0, ('mozzarella_cheese', 'ice_cream'): 0, ('mozzarella_cheese', 'pepper'): 0, ('garlic', 'flour'): 0, ('garlic', 'sweet_basil'): 0, ('garlic', 'spinach'): 5, ('garlic', 'salt'): 0, ('garlic', 'swiss_cheese'): 0, ('garlic', 'wild_carrot'): 0, ('garlic', 'chicken'): 6, ('garlic', 'common_oregano'): 0, ('garlic', 'sausage'): 69, ('garlic', 'wild_celery'): 0, ('garlic', 'ice_cream'): 1, ('garlic', 'pepper'): 21, ('flour', 'sweet_basil'): 0, ('flour', 'spinach'): 0, ('flour', 'salt'): 0, ('flour', 'swiss_cheese'): 0, ('flour', 'wild_carrot'): 0, ('flour', 'chicken'): 1, ('flour', 'common_oregano'): 0, ('flour', 'sausage'): 38, ('flour', 'wild_celery'): 5, ('flour', 'ice_cream'): 4, ('flour', 'pepper'): 8, ('sweet_basil', 'spinach'): 0, ('sweet_basil', 'salt'): 0, ('sweet_basil', 'swiss_cheese'): 0, ('sweet_basil', 'wild_carrot'): 0, ('sweet_basil', 'chicken'): 6, ('sweet_basil', 'common_oregano'): 0, ('sweet_basil', 'sausage'): 5, ('sweet_basil', 'wild_celery'): 3, ('sweet_basil', 'ice_cream'): 1, ('sweet_basil', 'pepper'): 6, ('spinach', 'salt'): 0, ('spinach', 'swiss_cheese'): 0, ('spinach', 'wild_carrot'): 0, ('spinach', 'chicken'): 7, ('spinach', 'common_oregano'): 0, ('spinach', 'sausage'): 51, ('spinach', 'wild_celery'): 0, ('spinach', 'ice_cream'): 14, ('spinach', 'pepper'): 21, ('salt', 'swiss_cheese'): 0, ('salt', 'wild_carrot'): 0, ('salt', 'chicken'): 0, ('salt', 'common_oregano'): 0, ('salt', 'sausage'): 0, ('salt', 'wild_celery'): 0, ('salt', 'ice_cream'): 0, ('salt', 'pepper'): 0, ('swiss_cheese', 'wild_carrot'): 0, ('swiss_cheese', 'chicken'): 0, ('swiss_cheese', 'common_oregano'): 0, ('swiss_cheese', 'sausage'): 0, ('swiss_cheese', 'wild_celery'): 0, ('swiss_cheese', 'ice_cream'): 1, ('swiss_cheese', 'pepper'): 0, ('wild_carrot', 'chicken'): 0, ('wild_carrot', 'common_oregano'): 1, ('wild_carrot', 'sausage'): 0, ('wild_carrot', 'wild_celery'): 3, ('wild_carrot', 'ice_cream'): 0, ('wild_carrot', 'pepper'): 1, ('chicken', 'common_oregano'): 0, ('chicken', 'sausage'): 92, ('chicken', 'wild_celery'): 5, ('chicken', 'ice_cream'): 17, ('chicken', 'pepper'): 29, ('common_oregano', 'sausage'): 24, ('common_oregano', 'wild_celery'): 3, ('common_oregano', 'ice_cream'): 2, ('common_oregano', 'pepper'): 8, ('sausage', 'wild_celery'): 8, ('sausage', 'ice_cream'): 33, ('sausage', 'pepper'): 37, ('wild_celery', 'ice_cream'): 5, ('wild_celery', 'pepper'): 19, ('ice_cream', 'pepper'): 17}",6.975,16,Creamy Sausage Tortellini Soup,"['tomato', 'onion', 'mozzarella', 'garlic', 'flour', 'basil', 'spinach', 'seasoning', 'cheese', 'carrot', 'chicken', 'oregano', 'sausage', 'celery', 'cream', 'pepper']",1,0.0
1052,{},{},0.0,0.0,"{('cheddar_cheese', 'pepper__capsicum_'): 0, ('cheddar_cheese', 'pepper'): 0, ('cheddar_cheese', 'sauce'): 0, ('cheddar_cheese', 'pasta'): 0, ('cheddar_cheese', 'mustard'): 0, ('cheddar_cheese', 'dried_milk'): 0, ('cheddar_cheese', 'chicken'): 0, ('cheddar_cheese', 'parmesan_cheese'): 0, ('cheddar_cheese', 'chinese_broccoli'): 0, ('cheddar_cheese', 'ice_cream'): 0, ('pepper__capsicum_', 'pepper'): 6, ('pepper__capsicum_', 'sauce'): 0, ('pepper__capsicum_', 'pasta'): 0, ('pepper__capsicum_', 'mustard'): 0, ('pepper__capsicum_', 'dried_milk'): 0, ('pepper__capsicum_', 'chicken'): 0, ('pepper__capsicum_', 'parmesan_cheese'): 0, ('pepper__capsicum_', 'chinese_broccoli'): 0, ('pepper__capsicum_', 'ice_cream'): 0, ('pepper', 'sauce'): 61, ('pepper', 'pasta'): 48, ('pepper', 'mustard'): 1, ('pepper', 'dried_milk'): 8, ('pepper', 'chicken'): 8, ('pepper', 'parmesan_cheese'): 0, ('pepper', 'chinese_broccoli'): 1, ('pepper', 'ice_cream'): 21, ('sauce', 'pasta'): 39, ('sauce', 'mustard'): 2, ('sauce', 'dried_milk'): 8, ('sauce', 'chicken'): 8, ('sauce', 'parmesan_cheese'): 1, ('sauce', 'chinese_broccoli'): 1, ('sauce', 'ice_cream'): 43, ('pasta', 'mustard'): 1, ('pasta', 'dried_milk'): 7, ('pasta', 'chicken'): 13, ('pasta', 'parmesan_cheese'): 0, ('pasta', 'chinese_broccoli'): 1, ('pasta', 'ice_cream'): 5, ('mustard', 'dried_milk'): 0, ('mustard', 'chicken'): 1, ('mustard', 'parmesan_cheese'): 0, ('mustard', 'chinese_broccoli'): 1, ('mustard', 'ice_cream'): 13, ('dried_milk', 'chicken'): 6, ('dried_milk', 'parmesan_cheese'): 1, ('dried_milk', 'chinese_broccoli'): 0, ('dried_milk', 'ice_cream'): 3, ('chicken', 'parmesan_cheese'): 0, ('chicken', 'chinese_broccoli'): 1, ('chicken', 'ice_cream'): 17, ('parmesan_cheese', 'chinese_broccoli'): 0, ('parmesan_cheese', 'ice_cream'): 1, ('chinese_broccoli', 'ice_cream'): 4}",6.0181818181818185,11,Broccoli Cheddar Mac and Cheese,"['cheddar', 'paprika', 'pepper', 'sauce', 'pasta', 'mustard', 'milk', 'chicken', 'parmesan', 'broccoli', 'cream']",1,0.0
1053,{},{},0.0,0.0,"{('shallot', 'butter'): 0, ('shallot', 'olive_oil'): 0, ('shallot', 'asparagus'): 9, ('shallot', 'garlic'): 1, ('shallot', 'italian_oregano'): 0, ('shallot', 'pasta'): 39, ('shallot', 'parmesan_cheese'): 0, ('shallot', 'ice_cream'): 4, ('shallot', 'pepper'): 28, ('shallot', 'common_mushroom'): 4, ('butter', 'olive_oil'): 0, ('butter', 'asparagus'): 0, ('butter', 'garlic'): 0, ('butter', 'italian_oregano'): 1, ('butter', 'pasta'): 0, ('butter', 'parmesan_cheese'): 0, ('butter', 'ice_cream'): 11, ('butter', 'pepper'): 1, ('butter', 'common_mushroom'): 3, ('olive_oil', 'asparagus'): 0, ('olive_oil', 'garlic'): 0, ('olive_oil', 'italian_oregano'): 0, ('olive_oil', 'pasta'): 6, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'ice_cream'): 0, ('olive_oil', 'pepper'): 0, ('olive_oil', 'common_mushroom'): 0, ('asparagus', 'garlic'): 1, ('asparagus', 'italian_oregano'): 0, ('asparagus', 'pasta'): 39, ('asparagus', 'parmesan_cheese'): 0, ('asparagus', 'ice_cream'): 4, ('asparagus', 'pepper'): 31, ('asparagus', 'common_mushroom'): 4, ('garlic', 'italian_oregano'): 0, ('garlic', 'pasta'): 28, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'ice_cream'): 1, ('garlic', 'pepper'): 21, ('garlic', 'common_mushroom'): 1, ('italian_oregano', 'pasta'): 0, ('italian_oregano', 'parmesan_cheese'): 0, ('italian_oregano', 'ice_cream'): 2, ('italian_oregano', 'pepper'): 7, ('italian_oregano', 'common_mushroom'): 3, ('pasta', 'parmesan_cheese'): 0, ('pasta', 'ice_cream'): 5, ('pasta', 'pepper'): 36, ('pasta', 'common_mushroom'): 5, ('parmesan_cheese', 'ice_cream'): 1, ('parmesan_cheese', 'pepper'): 0, ('parmesan_cheese', 'common_mushroom'): 0, ('ice_cream', 'pepper'): 17, ('ice_cream', 'common_mushroom'): 7, ('pepper', 'common_mushroom'): 10}",6.0,11,Creamy Asparagus and Mushroom Pasta,"['shallot', 'butter', 'olive oil', 'asparagus', 'garlic', 'Italian seasoning', 'fettuccine', 'Parmesan cheese', 'cream', 'pepper', 'mushroom']",1,0.0
1054,{},{},0.0,0.0,"{('garden_tomato', 'olive_oil'): 0, ('garden_tomato', 'butter'): 0, ('garden_tomato', 'garlic'): 1, ('garden_tomato', 'sweet_basil'): 1, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'chili'): 4, ('garden_tomato', 'parmesan_cheese'): 0, ('garden_tomato', 'vegetarian_food'): 85, ('olive_oil', 'butter'): 0, ('olive_oil', 'garlic'): 0, ('olive_oil', 'sweet_basil'): 1, ('olive_oil', 'chicken'): 6, ('olive_oil', 'chili'): 0, ('olive_oil', 'parmesan_cheese'): 0, ('olive_oil', 'vegetarian_food'): 0, ('butter', 'garlic'): 0, ('butter', 'sweet_basil'): 0, ('butter', 'chicken'): 0, ('butter', 'chili'): 0, ('butter', 'parmesan_cheese'): 0, ('butter', 'vegetarian_food'): 2, ('garlic', 'sweet_basil'): 0, ('garlic', 'chicken'): 6, ('garlic', 'chili'): 3, ('garlic', 'parmesan_cheese'): 0, ('garlic', 'vegetarian_food'): 2, ('sweet_basil', 'chicken'): 6, ('sweet_basil', 'chili'): 0, ('sweet_basil', 'parmesan_cheese'): 0, ('sweet_basil', 'vegetarian_food'): 0, ('chicken', 'chili'): 4, ('chicken', 'parmesan_cheese'): 0, ('chicken', 'vegetarian_food'): 85, ('chili', 'parmesan_cheese'): 1, ('chili', 'vegetarian_food'): 69, ('parmesan_cheese', 'vegetarian_food'): 0}",7.888888888888889,9,Grilled Spaghetti,"['tomato', 'olive oil', 'butter', 'garlic', 'basil', 'chicken', 'chili', 'Parmigiano Reggiano', 'spaghetti']",1,0.0
1055,{},{},0.0,0.0,"{('true_oyster', 'garlic'): 0, ('true_oyster', 'soy_sauce'): 0, ('true_oyster', 'pasta'): 13, ('true_oyster', 'sesame_oil'): 1, ('true_oyster', 'grape_wine'): 0, ('true_oyster', 'welsh_onion'): 1, ('true_oyster', 'honey'): 0, ('true_oyster', 'chicken'): 6, ('true_oyster', 'sauce'): 0, ('true_oyster', 'ginger'): 1, ('garlic', 'soy_sauce'): 0, ('garlic', 'pasta'): 28, ('garlic', 'sesame_oil'): 0, ('garlic', 'grape_wine'): 0, ('garlic', 'welsh_onion'): 0, ('garlic', 'honey'): 0, ('garlic', 'chicken'): 6, ('garlic', 'sauce'): 9, ('garlic', 'ginger'): 0, ('soy_sauce', 'pasta'): 11, ('soy_sauce', 'sesame_oil'): 0, ('soy_sauce', 'grape_wine'): 10, ('soy_sauce', 'welsh_onion'): 0, ('soy_sauce', 'honey'): 1, ('soy_sauce', 'chicken'): 1, ('soy_sauce', 'sauce'): 45, ('soy_sauce', 'ginger'): 0, ('pasta', 'sesame_oil'): 1, ('pasta', 'grape_wine'): 10, ('pasta', 'welsh_onion'): 1, ('pasta', 'honey'): 1, ('pasta', 'chicken'): 13, ('pasta', 'sauce'): 50, ('pasta', 'ginger'): 1, ('sesame_oil', 'grape_wine'): 0, ('sesame_oil', 'welsh_onion'): 1, ('sesame_oil', 'honey'): 0, ('sesame_oil', 'chicken'): 0, ('sesame_oil', 'sauce'): 0, ('sesame_oil', 'sesame_oil'): 1, ('sesame_oil', 'ginger'): 1, ('grape_wine', 'welsh_onion'): 0, ('grape_wine', 'honey'): 1, ('grape_wine', 'chicken'): 1, ('grape_wine', 'sauce'): 45, ('grape_wine', 'sesame_oil'): 0, ('grape_wine', 'ginger'): 0, ('welsh_onion', 'honey'): 1, ('welsh_onion', 'chicken'): 0, ('welsh_onion', 'sauce'): 0, ('welsh_onion', 'sesame_oil'): 1, ('welsh_onion', 'ginger'): 1, ('honey', 'chicken'): 2, ('honey', 'sauce'): 51, ('honey', 'sesame_oil'): 0, ('honey', 'ginger'): 0, ('chicken', 'sauce'): 56, ('chicken', 'sesame_oil'): 0, ('chicken', 'ginger'): 0, ('sauce', 'sesame_oil'): 0, ('sauce', 'ginger'): 0}",5.681818181818182,12,Slow Cooker Honey Garlic Chicken Noodles,"['oyster sauce', 'garlic', 'soy sauce', 'noodle', 'sesame seeds', 'wine', 'scallions', 'honey', 'chicken', 'chile sauce', 'sesame oil', 'ginger']",1,0.0
1056,{},{},0.0,0.0,"{('asparagus', 'pea_shoots'): 0, ('asparagus', 'greek_feta_cheese'): 0, ('asparagus', 'sweet_basil'): 0, ('asparagus', 'pasta'): 39, ('asparagus', 'chives'): 1, ('asparagus', 'parsley'): 1, ('asparagus', 'herbs_and_spices'): 0, ('asparagus', 'orange_mint'): 0, ('asparagus', 'welsh_onion'): 0, ('pea_shoots', 'greek_feta_cheese'): 0, ('pea_shoots', 'sweet_basil'): 0, ('pea_shoots', 'pasta'): 0, ('pea_shoots', 'chives'): 0, ('pea_shoots', 'parsley'): 0, ('pea_shoots', 'herbs_and_spices'): 0, ('pea_shoots', 'orange_mint'): 0, ('pea_shoots', 'welsh_onion'): 0, ('greek_feta_cheese', 'sweet_basil'): 0, ('greek_feta_cheese', 'pasta'): 0, ('greek_feta_cheese', 'chives'): 0, ('greek_feta_cheese', 'parsley'): 0, ('greek_feta_cheese', 'herbs_and_spices'): 0, ('greek_feta_cheese', 'orange_mint'): 0, ('greek_feta_cheese', 'welsh_onion'): 0, ('sweet_basil', 'pasta'): 13, ('sweet_basil', 'chives'): 0, ('sweet_basil', 'parsley'): 1, ('sweet_basil', 'herbs_and_spices'): 0, ('sweet_basil', 'orange_mint'): 0, ('sweet_basil', 'welsh_onion'): 1, ('pasta', 'chives'): 1, ('pasta', 'parsley'): 2, ('pasta', 'herbs_and_spices'): 0, ('pasta', 'orange_mint'): 0, ('pasta', 'welsh_onion'): 1, ('chives', 'parsley'): 0, ('chives', 'herbs_and_spices'): 0, ('chives', 'orange_mint'): 0, ('chives', 'welsh_onion'): 0, ('parsley', 'herbs_and_spices'): 0, ('parsley', 'orange_mint'): 0, ('parsley', 'welsh_onion'): 1, ('herbs_and_spices', 'orange_mint'): 0, ('herbs_and_spices', 'welsh_onion'): 0, ('orange_mint', 'welsh_onion'): 0}",1.3555555555555556,10,Green Goddess Pasta Salad Is the Only Thing Were Bringing to Potlucks,"['asparagus', 'peas', 'feta', 'basil', 'pasta', 'chives', 'parsley', 'herbs', 'mint', 'onions']",1,0.0
